,Unnamed: 0,id,name,state,city,latitude,longitude,license_type,address,rating,reviews_count,zip_code,web_url,retailer_services,phone,adult_use_cultivation,adult_use_nonstorefront,adult_use_retail,distributor,medical_cultivation,medical_nonstorefront,medical_retail,microbusiness
544,544,39871,Half Baked Deliveries,CA,Fresno,36.759893,-119.803513,medical,,4.0,50,93724,https://weedmaps.com/deliveries/half-baked-deliveries,delivery,559-545-4986,,,,,,,,
545,545,45203,Green Medical Express - Clovis,CA,Clovis,36.794228000000004,-119.71326200000001,medical,,5.0,60,93612,https://weedmaps.com/deliveries/green-medical-express-clovis,delivery,559-593-6337,,,,,,,,
546,546,10239,The Wax Room,CA,Fresno,36.772287,-119.790649,medical,,4.0,287,93705,https://weedmaps.com/deliveries/the-wax-room,delivery,5593945304 ,,,,,,,,
547,547,15546,The Dabfather Delivery Service - Clovis,CA,Clovis,36.786831,-119.76340400000001,medical,,4.0,50,93726,https://weedmaps.com/deliveries/the-dabfather-delivery-service-2,delivery,559-397-4422,,,,,,,,
548,548,30042,CLOUD LEGENDS 420,CA,Fresno,36.822917,-119.790373,medical,,4.0,122,93711,https://weedmaps.com/deliveries/cloud-legends-420,delivery,559-269-7236,,,,,,,,
549,549,42220,THE PLUG,CALIFORNIA,CLOVIS,36.808394,-119.718221,medical,,4.0,39,93612,https://weedmaps.com/deliveries/the-plug-clovis,delivery,(559) 668-6444,,,,,,,,
550,550,19742,Care Package Deliveries,CA,Clovis,36.823178999999996,-119.74758600000001,medical,,4.0,169,93710,https://weedmaps.com/deliveries/zedify-inc,delivery,(559) 770-5608,,,,,,,,
551,551,45202,Green Medical Express,ca,fresno,36.797954,-119.781318,medical,,5.0,26,93888,https://weedmaps.com/deliveries/green-medical-express,delivery,5595936337,,,,,,,,
552,552,42219,THE PLUG,CALIFORNIA,FRESNO,36.794026,-119.79953799999998,medical,,4.0,15,93701,https://weedmaps.com/deliveries/the-plug-fresno,delivery,(559) 668-6444,,,,,,,,
553,553,44487,Greenthumb,CA,Clovis,36.815828,-119.700271,medical,,5.0,19,93611,https://weedmaps.com/deliveries/greenthumb-1,delivery,5597019638,,,,,,,,
554,554,27497,Tiny Weeds,CA,Fresno,36.822965,-119.862372,medical,,4.0,272,93650,https://weedmaps.com/deliveries/tinyweeds,delivery,5594121658,,,,,,,,
555,555,13945,Healthy Hemp Grove,CA,Fresno,36.73376629999999,-119.78458290000002,medical,,4.0,344,93726,https://weedmaps.com/deliveries/healthy-hemp-grove,delivery,(559)270-5119,,,,,,,,
556,556,4620,Guaranteed Flight 559 - Clovis,CA,Clovis,36.808698,-119.69114499999999,medical,,4.0,567,93611,https://weedmaps.com/deliveries/guaranteed-flight-559-clovis-medical-marijuana,delivery,559-288-4044,,10296040810000,,,,,,
557,557,35249,Central Valley Medicinal,CA,Fresno,36.854797999999995,-119.87991699999999,medical,,4.0,78,93726,https://weedmaps.com/deliveries/central-valley-medicinal,delivery,559-835-2152,,,,,,,,
558,558,40695,Bear Mountain Collective,CA,Clovis,36.815919,-119.72628,medical,,4.0,53,93612,https://weedmaps.com/deliveries/bear-mountain-collective,delivery,5595545350,,,,,,,,
559,559,48604,CMB - California Medical Brokers,CA,Fresno,36.757902,-119.80292,medical,Call for verification ***559-903-9071***,4.0,304,93728,https://weedmaps.com/dispensaries/c-m-d-2,storefront,559-903-9071,,,,,,,,
560,560,59203,Next Level Collective,CA,Fresno,36.847411,-119.79776899999999,medical,323 W Cromwell Ave,3.0,25,93711,https://weedmaps.com/dispensaries/next-level-collective-3,storefront,(559) 286-8156,,,,,,,,
561,561,14621,OCP,CA,Fresno,36.808187,-119.85939599999999,medical,,4.0,227,93722,https://weedmaps.com/deliveries/pimpers-paradise,delivery,559-458-9407,,,,,,,,
562,562,565,All Valley Organics,CALIFORNIA (CA),Clovis,36.823244,-119.686631,medical,,4.0,303,93711,https://weedmaps.com/deliveries/all-valley-organics,delivery,(559)862-5672 ,,,,,,,,
563,563,28514,Green Country Meds,CA,Dinuba,36.589736,-119.448724,medical,,4.0,174,93618,https://weedmaps.com/deliveries/green-county-meds,delivery,(559) 393-2983,,,,,,,,
564,564,30764,Valley Extracts Express,Ca,Fresno,36.841578000000005,-119.76970700000001,medical,,5.0,70,93720,https://weedmaps.com/deliveries/just-dab-it,delivery,5592837118,,,,,,,,
565,565,12110,California Chronic Medical Group,CA,Fresno,36.773993,-119.808668,medical,,4.0,420,93705,https://weedmaps.com/deliveries/california-chronic-medical-group,delivery,559-785-7677,,,,,,,,
566,566,38209,LowCostBuds,CA,Clovis,36.779625,-119.77253,medical,,4.0,72,93726,https://weedmaps.com/deliveries/lowcostbuds,delivery,559-307-9463,,,,,,,,
567,567,23835,One OZ 88,CA,Fresno,36.757647,-119.79885900000001,medical,,4.0,211,93650,https://weedmaps.com/deliveries/1-oz-88,delivery,559-442-9498,,,,,601013404.0,,,
568,568,21989,Central Valley Alternative,CA,Dinuba,36.54548,-119.37740500000001,medical,,4.0,151,93618,https://weedmaps.com/deliveries/central-valley-alternative-2,delivery,800- 976-2406,,,,,,,,
569,569,23515,Valley Botanicals,CA,Sanger,36.70681,-119.565262,medical,,4.0,60,93657,https://weedmaps.com/deliveries/valley-botanicals,delivery,559-207-6981,,,,,,,,
570,570,31290,Sundae Driverz,CA,Clovis,36.815828,-119.70903500000001,medical,,4.0,145,93720,https://weedmaps.com/deliveries/sundae-driverz,delivery,5595546342,,,,,,,,
571,571,8865,The Valleys Finest,CA,Fresno,36.851779,-119.80518899999998,medical,,4.0,114,93711,https://weedmaps.com/deliveries/the-valleys-finest-2-2,delivery,559-575-5554,,,,,,,,
572,572,27225,CG SOLUTIONS,CA,FRESNO,36.778918,-119.79056100000001,medical,,4.0,75,93726,https://weedmaps.com/deliveries/cg-solutions,delivery,5599035427,,,,,,,,
573,573,42350,Lifted Heights Delivery,CA,Fresno,36.851926,-119.774584,medical,,4.0,40,93720,https://weedmaps.com/deliveries/lifted-heights-delivery,delivery,(559) 365-5515,,,,,,,,
574,574,3771,Hempceuticals,CA,Fresno,36.837376,-119.75060500000001,medical,,4.0,69,93726,https://weedmaps.com/deliveries/hempceuticals,delivery,559-412-6078,,,,,,,,
575,575,28604,Top Shelf,CA,Fresno,36.845378000000004,-119.790669,medical,,4.0,131,93725,https://weedmaps.com/deliveries/top-shelf-14,delivery,559-349-0109,,,,,,,,
576,576,29306,Top Shelf,CA,Clovis,36.728559000000004,-119.700006,medical,,4.0,49,93611,https://weedmaps.com/deliveries/top-shelf-a890de0e-8c32-494b-b54a-645c03693681,delivery,559-349-0109,,,,,,,,
577,577,41551,Gods Gift,CA,Fresno,36.750483,-119.736379,medical,,4.0,41,93702,https://weedmaps.com/deliveries/gods-gift-2,delivery,559-571-2119,,,,,,,,
578,578,29648,The Stimulater Express - Selma,CA,Selma,36.576312,-119.622801,medical,,4.0,20,93662,https://weedmaps.com/deliveries/the-stimulater-express-porterville,delivery,5593417308,,,,,,,,
579,579,33993,Instant ReLeaf Delivery,CA,Clovis,36.804075,-119.74752,medical,,4.0,94,93611,https://weedmaps.com/deliveries/instant-releaf-delivery-2,delivery,(559) 999-1801,,,,,,,,
580,580,27499,Tiny Weeds,CA,Clovis,36.806453000000005,-119.77603799999999,medical,,4.0,115,93611,https://weedmaps.com/deliveries/tiny-weeds-2,delivery,5594121658,,,,,,,,
581,581,29843,Green Stop Inc.,CA,Selma,36.567091999999995,-119.619902,medical,,4.0,33,93662,https://weedmaps.com/deliveries/green-stop-inc,delivery,559-786-8501,,,,,,,,
582,582,9111,24/7 Heaven,CA,Clovis,36.823190000000004,-119.73301000000001,medical,,4.0,196,93740,https://weedmaps.com/deliveries/24-7-heaven-25,delivery,559-217-3161,,,,,,,,
583,583,28834,Top Shelf,CA,Madera,36.966609999999996,-119.893833,medical,,4.0,28,93636,https://weedmaps.com/deliveries/top-shelf-16,delivery,(559) 349-0109,,,,,,,,
584,584,33990,Instant ReLeaf Delivery,CA,Fresno,36.834249,-119.854629,medical,,4.0,84,93650,https://weedmaps.com/deliveries/instant-releaf-delivery,delivery,(559) 999-1801,,,,,,,,
585,585,29305,Top Shelf,CA,Fresno,36.821831,-119.88068100000001,medical,,4.0,54,93725,https://weedmaps.com/deliveries/top-shelf-e88661db-168f-4996-bf3f-06ea54b883d7,delivery, 559-349-0109,,,,,,,,
586,586,29030,The Stimulater Express - Dinuba,CA,Dinuba,36.547816,-119.404099,medical,,4.0,19,93618,https://weedmaps.com/deliveries/the-stimulater-express-c2e932b5-5637-4a79-99f7-753926fd5fca,delivery,(559)341-7308,,,,,,,,
587,587,45901,Herb N Terp Farms,CALIFORNIA,Dinuba,36.55482,-119.39060800000001,medical,,5.0,11,93618,https://weedmaps.com/deliveries/herb-n-terp-farms-2,delivery,559-397-6052,,,,,,,,
588,588,27498,Tiny Weeds,CA,Clovis,36.823015999999996,-119.71888999999999,medical,,4.0,160,93611,https://weedmaps.com/deliveries/tiny-weeds,delivery,5594121658,,,,,,,,
589,589,9110,24/7 Heaven,CA,Fresno,36.852193,-119.79101899999999,medical,,4.0,169,93711,https://weedmaps.com/deliveries/24-7-heaven,delivery,5592173161,,,,,,,,
590,590,44488,Greenthumb - Fresno,CA,Fresno,36.765104,-119.790627,medical,,4.0,10,93727,https://weedmaps.com/deliveries/greenthumb-fresno,delivery,(559)5780808,,,,,,,,
591,591,45464,Green Crown,California,Fresno,36.824016,-119.80758200000001,medical,,5.0,8,93710,https://weedmaps.com/deliveries/greencrown,delivery,559-216-5659,,,,,,,,
593,593,45650,Maryjane 559,California,Fresno,36.855973,-119.7873,medical,,5.0,6,93720,https://weedmaps.com/deliveries/maryjane-559-2,delivery,(559)412-3104,,,,,,,,
594,594,43876,Cali Plug,California,Fresno,36.769276,-119.75923700000001,medical,,4.0,11,93705,https://weedmaps.com/deliveries/cali-plug,delivery,(559)293-1099,,,,,,,,
595,595,40157,911 Emergency Medical Marijuana Delivery,California,Fresno,36.758489000000004,-119.81849,medical,,4.0,20,93744,https://weedmaps.com/deliveries/911-emergency-medical-marijuana-delivery,delivery,559 217 7774,,,,,,,,
596,596,43113,Bear Mountain Collective,CA,Fresno,36.794015,-119.85341100000001,medical,,3.0,29,93722,https://weedmaps.com/deliveries/bear-mountain-collective-2,delivery,5595545350,,,,,,,,
597,597,45519,Planet Grapes,CA,Madera,36.958263,-120.049072,medical,,5.0,4,93637,https://weedmaps.com/deliveries/planet-grapes-2,delivery,7025041227,,,,,,,,
598,598,46383,Slippin Jimmy Farms,California,Clovis,36.837410999999996,-119.713481,medical,,5.0,3,93619,https://weedmaps.com/deliveries/slippin-jimmy-farms,delivery,559-593-1122,,,,,,,,
599,599,45465,Green Crown,California,Clovis,36.837705,-119.729703,medical,,5.0,2,93710,https://weedmaps.com/deliveries/greencrown-2,delivery,559-216-5659,,,,,,,,
600,600,44919,Godtree,CA,Fresno,36.79363,-119.89327800000001,medical,,5.0,1,93722,https://weedmaps.com/deliveries/godtree-3,delivery,5592143747,,,,,,,,
604,604,44735,High Quality Cannabis Collective,CA,Fresno,36.750215000000004,-119.82592,medical,,2.0,13,92650,https://weedmaps.com/deliveries/high-quality-cannabis-collective-fresno,delivery,559) 343-9519,,,,,,,,
610,610,16506,Green Side Collective,CA,Antelope Valley,34.674439,-118.13280900000001,medical,,4.0,442,93501,https://weedmaps.com/deliveries/green-side-collective,delivery,(661)-609-7455 ,,,,,,,,
611,611,20692,AV Remedies Delivery,CA,Lancaster,34.66072,-118.15311200000001,medical,,4.0,402,93534,https://weedmaps.com/deliveries/av-remedies-delivery,delivery,661-948-8789,,,,,,,,
612,612,41546,All Green Delivery,CA,Lancaster,34.689345,-118.135301,medical,,4.0,15,93534,https://weedmaps.com/deliveries/green-side-collective-4,delivery,661494-5873,,,,,,,,
614,614,33478,Herbal Express,CA,Palmdale,34.594424,-118.12983,medical,,4.0,175,93550,https://weedmaps.com/deliveries/herbal-express,delivery,661-361-8785,,,,,,,,
615,615,51951,5 Gramz Stop,CA,Rosamond,34.863555,-118.16343400000001,medical,2949 Sierra Highway,4.0,1596,93560,https://weedmaps.com/dispensaries/5-gramz-stop,storefront,(661) 558-6055,,,,,,,,
616,616,45941,Munchies,California,Littlerock,34.583153,-118.121443,medical,,5.0,9,93543,https://weedmaps.com/deliveries/munchies-3,delivery,6615835762,,,,,,,,
617,617,24775,The GreenHouse Delivery,CA,Lancaster,34.674862,-118.14787700000001,medical,,4.0,400,93534,https://weedmaps.com/deliveries/the-greenhouse-delivery,delivery,661-547-5909,,,,,,,,
619,619,45863,Valley's Finest Caregivers,CA,Lancaster,34.660333,-118.174575,medical,,4.0,28,93536,https://weedmaps.com/deliveries/valley-s-finest-caregivers-3,delivery,661-468-0410,,,,,,,,
620,620,34627,Weed On Wheels,CA,Quartz Hill,34.632796,-118.213724,medical,,4.0,206,93536,https://weedmaps.com/deliveries/weed-on-wheels-6,delivery,661-494-3234,,,,,,,,
621,621,6542,OG Connection,CA,Antelope Valley,34.631147999999996,-118.16519299999999,medical,,4.0,435,93536,https://weedmaps.com/deliveries/og-connection-2,delivery,661-776-0196 ,,,,,,,,
622,622,46537,Black Sheep Cannabis,CA,Antelope Valley,34.695083000000004,-118.10349199999999,medical,,0.0,0,93536,https://weedmaps.com/deliveries/black-sheep-cannabis,delivery,,,,,,,,,
623,623,43865,Top Herbal Connection,CA,Antelope Valley,34.623712,-118.20116200000001,medical,,5.0,54,93536,https://weedmaps.com/deliveries/top-herbal-connection,delivery,(661) 488-8499,,,,,,,,
624,624,48423,AOC American Original Collective,CA,Rosamond,34.8641446,-118.16340749999999,medical,"1737 Locust St, Unit C1",4.0,610,93560,https://weedmaps.com/dispensaries/aoc-american-organics-club,storefront,661-470-0429,,,,,,,,
625,625,39944,The Plum Tree Collective,California,Rosamond,34.862809000000006,-118.163306,medical,2873 Sierra Hwy.,4.0,667,93560,https://weedmaps.com/dispensaries/the-plum-tree-collective,storefront,661-256-2258,,,,,,,,
626,626,43973,TVC,CA,Rosamond,34.861009,-118.16436499999999,medical,2753 Diamond st,4.0,409,93560,https://weedmaps.com/dispensaries/tvc,storefront,(661) 256-2077,,,,,,,,
627,627,44097,AV Remedies,ca,Lancaster,34.733613,-118.14036899999999,medical,515 West Avenue G,4.0,978,93534-35-36-551,https://weedmaps.com/dispensaries/a-v-remedies,storefront,(661)-383-8727,,,,,,,,
628,628,8270,Antelope Valley Diamond Collective,CA,Rosamond,34.845191,-118.160344,medical,1733 Sierra Highway,4.0,1535,93560,https://weedmaps.com/dispensaries/antelope-valley-diamond-collective,storefront,661-256-7753,,,,,,,,
629,629,36876,VapeandBake,CA,Rosamond,34.859565,-118.16293200000001,medical,2689 Sierra Highway,4.0,333,93560,https://weedmaps.com/dispensaries/vapeandbake,storefront,661-256-2415,,,,,,,,
630,630,47644,Big O Relief,CA,Mojave,35.068858,-118.174195,medical,"16940 State Highway 14, Suite K",4.0,118,93501,https://weedmaps.com/dispensaries/big-o-relief-2-2,storefront,661-450-5788,,,,,,,,
631,631,59068,The Green Empire - Antelope Valley,CA,Rosamond,34.8634,-118.159921,medical,1379 Sierra Hwy,3.0,21,93560,https://weedmaps.com/dispensaries/the-green-empire-antelope-valley,storefront,6612562989,,,,,,,,
632,632,2169,Antelope Valley Delivery,CA,Lancaster,34.660268,-118.19238700000001,medical,,4.0,502,93536,https://weedmaps.com/deliveries/antelope-valley-delivery,delivery,661-874-4914,,,,,,,,
633,633,20103,aVIP,CA,Palmdale,34.587431,-118.094274,medical,,4.0,283,93550,https://weedmaps.com/deliveries/av-i-p,delivery,(661) 208-1098,,,,,,,,
634,634,8955,Antelope Valley Discount Delivery,CA,Lancaster,34.676795,-118.076922,medical,,4.0,196,93535,https://weedmaps.com/deliveries/antelope-discount-delivery,delivery,6615403923,,,,,,,,
635,635,26802,The Stash Spot,CA,Helendale,34.731631,-117.341746,medical,,4.0,96,92342,https://weedmaps.com/deliveries/the-stash-spot-3,delivery,(760) 590-8850,,,,,,,,
636,636,11249,Antelope Valley Discount Delivery,CA,Palmdale,34.689388,-118.18381699999999,medical,,4.0,132,93550,https://weedmaps.com/deliveries/antelope-valley-discount-delivery-2,delivery,6615403923,,,,,,,,
637,637,5495,OL' Hippie 420,Ca,Palmdale,34.601886,-118.14766499999999,medical,,4.0,268,92648,https://weedmaps.com/deliveries/ol-hippie-420,delivery,562-249-8077,,,,,,,,
638,638,22029,SummerBreezeDeliveries,CA,Palmdale,34.572595,-118.12050500000001,medical,,4.0,428,93550,https://weedmaps.com/deliveries/summerbreezedeliveries,delivery,661-576-0491,,,,,,,,
639,639,2619,Lancaster Delivery,Ca,Lancaster,34.704007,-118.11373600000002,medical,,4.0,44,93534,https://weedmaps.com/deliveries/antelope-valley-delivery-2,delivery,661-902-0003,,,,,,,,
640,640,32291,Meds on Demand,CA,Antelope Valley,34.645645,-118.192353,medical,,4.0,131,93550,https://weedmaps.com/deliveries/meds-on-demand-delivery,delivery,818-747-6485,,,,,,,,
641,641,24246,Green Side Collective,CA,California City,35.125902,-117.985619,medical,,4.0,100,93505,https://weedmaps.com/deliveries/green-side-collective-2,delivery,661-609-7455,,,,,,,,
642,642,32739,AV Flower Delivery,CA,Lancaster,34.697019,-118.148054,medical,,4.0,63,93534,https://weedmaps.com/deliveries/av-flower-delivery,delivery,6618884677,,,,,,,,
643,643,42066,Bandit Delivery,CA,Palmdale,34.572994,-118.06726200000001,medical,,4.0,62,93550,https://weedmaps.com/deliveries/foreign-resources,delivery,8189605006,,,,,,,,
644,644,42146,Weedidit 420 Delivery,CA,Lake Los Angeles,34.616687,-117.82703799999999,medical,,4.0,25,93535,https://weedmaps.com/deliveries/weedidit-420-delivery,delivery,661-485-9076,,,,,,,,
645,645,45421,TVC Express #2,ca,Quartz Hill,34.645720000000004,-118.21840800000001,medical,,0.0,0,93536,https://weedmaps.com/deliveries/tvc-express-2,delivery,,,,,,,,,
646,646,45422,TVC Express #3,CA,Lancaster,34.675127,-118.165644,medical,,0.0,0,93536,https://weedmaps.com/deliveries/tvc-express-3,delivery,,,,,,,,,
655,655,774,A Cut Above Deliveries,CA,Walnut Creek,37.917355,-122.06581200000001,hybrid,,4.0,114,94597,https://weedmaps.com/deliveries/a-cut-above-delivery,delivery,6503962883,,,,,,,,
656,656,15574,Bayshore now MINT XPRESS - Campbell,CA,Campbell,37.292187,-121.960183,hybrid,,4.0,28,95128,https://weedmaps.com/deliveries/mint-xpress,delivery,(408) 648-2253,,,,,,,,
660,660,40319,K&R Delivery,CA,Hayward,37.661929,-122.057999,medical,,4.0,26,94544,https://weedmaps.com/deliveries/k-and-r-delivery,delivery,510-592-8998,,,,,,,,
661,661,42997,The Natural Fix - Pleasant Hill,CA,Pleasant Hill,37.934539,-122.063374,medical,,3.0,7,94523,https://weedmaps.com/deliveries/the-natural-fix-martinez,delivery,844-464-7420,,,,,,,,
666,666,9686,Empire powered by Safe Access. - Stockton,CA,Stockton,37.954863,-121.25198799999998,hybrid,,4.0,1686,95205,https://weedmaps.com/deliveries/supply-co,delivery,209-589-6475,,,,,,,,
671,671,1288,TREES - LIVERMORE,CA,Livermore,37.712272999999996,-121.72122399999999,medical,,4.0,67,94551,https://weedmaps.com/deliveries/trees,delivery,(888)263-2921,,,,,,,,
672,672,5503,Healthy Greens - Danville,Ca,San Ramon,37.779740000000004,-121.977144,medical,,4.0,99,94583,https://weedmaps.com/deliveries/healthy-greens,delivery,(510)240-2437,,,,,,,,
675,675,7819,Bayshore now MINT XPRESS - Mountain View,CA,Mountain View,37.432494,-122.146631,hybrid,,4.0,33,94043,https://weedmaps.com/deliveries/mint-2,delivery,6505164540,,,,,,,,
681,681,41210,A Cut Above Deliveries,CA,Hayward,37.671933,-122.065106,hybrid,,2.0,10,94583,https://weedmaps.com/deliveries/a-cut-above-deliveries-7,delivery,9253223797,,,,,,,,
684,684,18351,Kizzle,CA,Oakland,37.828814,-122.2255,medical,,4.0,211,94602,https://weedmaps.com/deliveries/kizzle,delivery,(510) 485-1313,,,,,,,,
688,688,24508,Kush Rush Exotics,CA,Cupertino,37.31365,-122.001044,medical,,4.0,54,95014,https://weedmaps.com/deliveries/kush-rush-delivery,delivery,408-759-9163,,,,,,,,
691,691,4709,TREES - LATHROP,CA,Lathrop,37.808471000000004,-121.30161499999998,medical,,4.0,24,95330,https://weedmaps.com/deliveries/trees-by-healthy-living-stockton,delivery,888-263-2921,,,,,,,,
693,693,807,A Cut Above Deliveries,CA,Dublin,37.709909,-121.87264099999999,hybrid,,4.0,63,94583,https://weedmaps.com/deliveries/a-cut-above-delivery-2,delivery,9253223797,,,,,,,,
695,695,11465,Le Shoppe,CA,San Jose,37.329584999999994,-121.882818,medical,,4.0,40,95118,https://weedmaps.com/deliveries/abraxas-delivery-2-7,delivery,408-858-2422,,,,,,,,
699,699,41209,A Cut Above Deliveries,CA,Fremont,37.480229,-121.91793899999999,hybrid,,5.0,3,94583,https://weedmaps.com/deliveries/a-cut-above-deliveries,delivery,9253223797,,,,,,,,
700,700,42253,A Cut Above Deliveries,CA,Danville,37.819609,-121.98257199999999,hybrid,,3.0,2,94506,https://weedmaps.com/deliveries/a-cut-above-deliveries-8,delivery,9253223797,,,,,,,,
