id,name,state,city_x,latitude,longitude,license_type,address,rating,reviews_count,zip_code_x,web_url,retailer_services,phone_x,email_x,website_x,adult_use_cultivation,adult_use_nonstorefront,adult_use_retail,distributor,medical_cultivation,medical_nonstorefront,medical_retail,microbusiness,date_scraped,License Number,License Type,Business Owner,Business Contact Information,Business Structure,Premise Address,Status,Issue Date,Expiration Date,Activities,Adult-Use/Medicinal,zip_code_y,city_y,email_y,website_y,company_name,phone_y,License_no_dash
7867,Budee,CA,Simi Valley,34.271767,-118.778925,hybrid,,3.16,15,93065,https://weedmaps.com/deliveries/budee-2-21,delivery,(925)953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32696,Budee,CA,Fillmore,34.401708,-118.923704,hybrid,,2.08235294117647,17,93015,https://weedmaps.com/deliveries/budee-23c82585-f053-4432-8657-7abb421ce35b,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
8095,Budee,CA,Newbury Park,34.176432,-118.91118700000001,hybrid,,3.52121212121212,11,91320,https://weedmaps.com/deliveries/budee-2-23,delivery,(925)953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
7861,Budee,CA,Thousand Oaks,34.211683,-118.84009099999999,hybrid,,3.2,10,91362,https://weedmaps.com/deliveries/budee-2-18,delivery,(925)953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
8096,Budee,CA,Thousand Oaks,34.181158,-118.88185700000001,hybrid,,3.06,10,91360,https://weedmaps.com/deliveries/budee-2-24,delivery,(925)953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
15396,Budee,CA,Thousand Oaks,34.174576,-118.84470300000001,hybrid,,3.35,4,91362,https://weedmaps.com/deliveries/budee-5,delivery,(925)953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
15395,Budee,CA,Agoura Hills,34.149768,-118.78133600000001,hybrid,,3.0571428571428596,7,91301,https://weedmaps.com/deliveries/budee-4,delivery,(925)953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
7866,Budee,CA,Simi Valley,34.286318,-118.717688,hybrid,,3.86666666666667,9,93063,https://weedmaps.com/deliveries/budee-2-20,delivery,(925)953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32008,Budee,CA,Santa Clarita,34.38239,-118.534628,hybrid,,2.0,5,91321,https://weedmaps.com/deliveries/budee-34daacdd-8e94-4338-8210-9cfea1869575,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32006,Budee,CA,Santa Clarita,34.455346,-118.56339399999999,hybrid,,1.0,3,91354,https://weedmaps.com/deliveries/budee-e6105777-cca5-4686-95cf-00c370c6d210,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32010,Budee,CA,Santa Clarita,34.433207,-118.531472,hybrid,,1.0,3,91350,https://weedmaps.com/deliveries/budee-3dbe6cbf-0253-4e39-9c58-ac65f88ffff3,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32007,Budee,CA,Santa Clarita,34.40752,-118.579776,hybrid,,1.0,5,91381,https://weedmaps.com/deliveries/budee-07cb179a-03c5-4566-aa39-2b201e1748ef,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32009,Budee,CA,Santa Clarita,34.419953,-118.502893,hybrid,,1.03333333333333,6,91351,https://weedmaps.com/deliveries/budee-69952262-af92-4381-b054-fb288a843e5d,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32474,Budee,CA,La Canada Flintridge,34.25907,-118.30259299999999,hybrid,,0.0,0,91042,https://weedmaps.com/deliveries/budee-f1b676e1-6463-46eb-a84f-3ab7b0f3472d,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32472,Budee,CA,Lake View Terrace,34.259412,-118.41505900000001,hybrid,,1.0,1,91331,https://weedmaps.com/deliveries/budee-bc5a8e7a-4134-409f-a3e5-4c136ae585c5,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
15397,Budee,CA,Calabasas,34.156364,-118.63471000000001,hybrid,,5.0,3,91302,https://weedmaps.com/deliveries/budee-6,delivery,(925)953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
15400,Budee,CA,Woodland Hills,34.166748,-118.584856,hybrid,,2.3333333333333304,3,91364,https://weedmaps.com/deliveries/budee-9,delivery,(925)953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32465,Budee,CA,Santa Monica,34.022221,-118.507453,hybrid,,4.0,3,90401,https://weedmaps.com/deliveries/budee-28efb931-5fe7-4a85-bc47-96c114daa419,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32771,Budee,CA,Santa Monica,34.014891999999996,-118.497055,hybrid,,2.2666666666666697,3,90401,https://weedmaps.com/deliveries/budee-49bdf469-0d12-4028-a6d9-fae8b17f6bc3,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
38470,Budee,CA,Hollywood,34.182984999999995,-118.396479,hybrid,,3.0,1,91606,https://weedmaps.com/deliveries/budee-43019ce0-816a-4811-a2a2-cac9937d2a7f,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
38468,Budee,CA,Toluca Lake,34.150383000000005,-118.37043899999999,hybrid,,1.0,3,91602,https://weedmaps.com/deliveries/budee-54cef02c-622d-4a8f-afd2-27ad01a2b07e,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32470,Budee,CA,Burbank,34.173759999999994,-118.33081999999999,hybrid,,2.0,2,91506,https://weedmaps.com/deliveries/budee-burbank,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
38475,Budee,CA,Burbank,34.162358000000005,-118.315873,hybrid,,1.75,4,91506,https://weedmaps.com/deliveries/budee-1945f761-cb0f-4db8-838b-8f9e0b1f3378,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
38472,Budee,CA,LA,34.097789,-118.367466,hybrid,,1.0,3,90046,https://weedmaps.com/deliveries/budee-a7c6289f-08fd-45d3-97d5-ea78d0c1c2d6,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32475,Budee,CA,Glendale,34.149944,-118.25497299999999,hybrid,,0.0,0,91203,https://weedmaps.com/deliveries/budee-44e814b3-c94f-44c6-a27a-96531de71ff9,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32772,Budee,CA,West LA,34.049163,-118.461224,hybrid,,4.2,10,90049,https://weedmaps.com/deliveries/budee-e42a5de5-2e28-4f11-a36e-b0067bbcf31e,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
38480,Budee,CA,LA,34.064036,-118.44107,hybrid,,3.3636363636363598,11,90024,https://weedmaps.com/deliveries/budee-21843582-e8ed-4632-9c53-e8f38be27dff,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32469,Budee,CA,Los Angeles,34.067414,-118.433297,hybrid,,3.6666666666666696,3,90024,https://weedmaps.com/deliveries/budee-46a165ee-7ccf-40df-80f3-deb45b1b76a9,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32468,Budee,CA,Westwood,34.049261,-118.466573,hybrid,,0.0,0,90049,https://weedmaps.com/deliveries/budee-53aab99b-ac36-4065-a40f-09b151490b85,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
38473,Budee,CA,LA,34.045804,-118.46733300000001,hybrid,,1.8,5,90049,https://weedmaps.com/deliveries/budee-a2576aa8-9412-4801-86af-cc442e4e3773,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32770,Budee,CA,Marina Del Rey,33.991617,-118.475388,hybrid,,3.0,4,90291,https://weedmaps.com/deliveries/budee-1b71fcd4-3530-48f3-a6c1-c6b3ecedd153,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32467,Budee,CA,Culver City,34.004261,-118.393499,hybrid,,1.0,3,90230,https://weedmaps.com/deliveries/budee-de7730cb-ac7a-4010-bd91-a82e811c8e54,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
38471,Budee,CA,West Hollywood,34.083696,-118.35638300000001,hybrid,,2.0,4,90036,https://weedmaps.com/deliveries/budee-74f30390-2b84-457d-bebc-a300a2912dd3,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
